n15_external_pusher_fraction,event,temperature_keV,completion_fraction,peak_temperature_keV,seed_energy_mev_per_initial_catalyst,seed_energy_mev_per_completion,deposited_target_nuclear_mev_per_initial_catalyst
0.30000000000000004,oven-1-c12-to-n13,30.0,0.9856598865623608,287.497421654612,0.535238157169241,0.543025200138727,5.391336532385376
0.30000000000000004,oven-1-c12-to-n13,31.0,0.9854325053440255,288.2065367821003,0.5534328706967039,0.5616141822960207,5.390894730823764
0.30000000000000004,oven-1-c12-to-n13,32.0,0.9852090113383548,288.9255521177856,0.5716866420436951,0.5802694001621937,5.390460482109973
0.30000000000000004,oven-1-c12-to-n13,33.0,0.9849890152235553,289.628632933675,0.5899985828368535,0.5989900128002402,5.390033029801339
0.30000000000000004,oven-1-c12-to-n13,34.0,0.984772578408537,290.3381469860883,0.6083678658978545,0.6177749860592386,5.389612493206667
0.30000000000000004,oven-1-c12-to-n13,35.0,0.9845597573436632,291.0774596073457,0.6267937176763744,0.6366233364721918,5.389198982011419
0.30000000000000004,oven-1-c12-to-n13,36.0,0.9843500048970557,291.8018666170231,0.6452754118272155,0.6555345239163168,5.388791433141142
0.30000000000000004,oven-1-c12-to-n13,37.0,0.9841431992661868,292.51217571355033,0.6638122637326076,0.6745077995027251,5.388389609934485
0.30000000000000004,oven-1-c12-to-n13,38.0,0.9839396381452031,293.257056805294,0.6824036258095945,0.693542163923769,5.387994090806616
0.30000000000000004,oven-1-c12-to-n13,39.0,0.9837389470804357,294.0080910220864,0.7010488834727572,0.712637113284319,5.387604148193924
0.30000000000000004,oven-1-c12-to-n13,40.0,0.9835408485220898,294.7456837271613,0.7197474516468604,0.7317921291508974,5.387219242821541
0.30000000000000004,oven-1-c12-to-n13,41.0,0.9833452470297103,295.47048947940215,0.7384987717427843,0.7510066011642315,5.386839189246784
0.30000000000000004,oven-1-c12-to-n13,42.0,0.9831524470557573,296.23206239820905,0.7573023090257334,0.770279635974689,5.386464579017542
0.30000000000000004,oven-1-c12-to-n13,43.0,0.9829621135958249,297.0020150817822,0.7761575503168091,0.7896108502875119,5.386094761226012
0.30000000000000004,oven-1-c12-to-n13,44.0,0.9827739928619914,297.75959140893286,0.7950640019790697,0.8089998389799867,5.38572924275988
0.30000000000000004,oven-1-c12-to-n13,45.0,0.9825880097837272,298.5053381546749,0.8140211881472597,0.8284460832434033,5.385367877757163
0.30000000000000004,oven-1-c12-to-n13,46.0,0.9824042327887809,299.25877553710865,0.8330286491669979,0.847948961704139,5.385010799172921
0.30000000000000004,oven-1-c12-to-n13,47.0,0.9822228413582662,300.0542123424309,0.852085940214648,0.8675077633465961,5.384658355741174
0.30000000000000004,oven-1-c12-to-n13,48.0,0.9820433521096084,300.83806012792655,0.8711926300735083,0.8871223741823898,5.3843096082459345
0.30000000000000004,oven-1-c12-to-n13,49.0,0.9818657085160767,301.61078720731814,0.8903483000457892,0.9067923365929538,5.383964446856412
0.30000000000000004,oven-1-c12-to-n13,50.0,0.9816898529163758,302.37283379932865,0.9095525429826894,0.9265172093616095,5.383622759535408
0.30000000000000004,oven-1-c12-to-n13,51.0,0.9815159070390472,303.1507643348073,0.9288049624177133,0.9462963929129301,5.38328478280646
0.30000000000000004,oven-1-c12-to-n13,52.0,0.9813439501823371,303.96696641106917,0.9481051717903254,0.9661293286764178,5.3829506707432895
0.30000000000000004,oven-1-c12-to-n13,53.0,0.9811735958175202,304.77257652146244,0.9674527937489275,0.9860159281425012,5.382619672322587
0.30000000000000004,oven-1-c12-to-n13,54.0,0.9810047957442216,305.56798072684495,0.9868474595236376,1.0059557953281804,5.382291693888437
0.30000000000000004,oven-1-c12-to-n13,55.0,0.9808375137621994,306.3535454123795,1.006288808360705,1.025948533005107,5.381966665101251
0.30000000000000004,oven-1-c12-to-n13,56.0,0.9806717013160675,307.1296162910896,1.0257764870113513,1.0459937669606993,5.3816444916270845
0.30000000000000004,oven-1-c12-to-n13,57.0,0.9805077187070237,307.96682787872606,1.0453101492689334,1.0660906888600157,5.381325873520228
0.30000000000000004,oven-1-c12-to-n13,58.0,0.9803451370463189,308.8014150233444,1.0648894555489878,1.0862393409298612,5.381009977458208
0.30000000000000004,oven-1-c12-to-n13,59.0,0.98018388478182,309.62647779822436,1.0845140725074598,1.10643940320327,5.3806966644082825
0.30000000000000004,oven-1-c12-to-n13,60.0,0.9800239208023375,310.442326714145,1.1041836726929923,1.1266905319913072,5.380385854499179
0.30000000000000004,oven-1-c12-to-n13,61.0,0.9798652152081841,311.2492582187221,1.1238979342296662,1.1469923789374241,5.380077489629488
0.30000000000000004,oven-1-c12-to-n13,62.0,0.9797077355606345,312.0475544029026,1.14365654052697,1.1673446059630388,5.379771506776045
0.30000000000000004,oven-1-c12-to-n13,63.0,0.9795517743178425,312.9084766648705,1.1634591800142693,1.1877464882593873,5.379468474178997
0.30000000000000004,oven-1-c12-to-n13,64.0,0.9793969898635454,313.7699650685039,1.1833055458972124,1.2081980628325972,5.379167728084058
0.30000000000000004,oven-1-c12-to-n13,65.0,0.9792433109960698,314.62271379041795,1.2031953359339447,1.2286990602060632,5.3788691301410845
0.30000000000000004,oven-1-c12-to-n13,66.0,0.9790907113277006,315.4669808758072,1.2231282522291538,1.2492491636148042,5.378572629084369
0.30000000000000004,oven-1-c12-to-n13,67.0,0.9789391656878995,316.3030131306304,1.2431040010442322,1.2698480606511482,5.378278176000832
0.30000000000000004,oven-1-c12-to-n13,68.0,0.9787886486391287,317.13104671178604,1.2631222926220194,1.2904954449341208,5.377985721473856
0.30000000000000004,oven-1-c12-to-n13,69.0,0.9786392017032471,317.9575147166338,1.2831828410247479,1.3111909259218981,5.377695346170939
0.30000000000000004,oven-1-c12-to-n13,70.0,0.9784909124786231,318.76339288299846,1.3032853639839763,1.3319340500389665,5.377407220302008
0.35000000000000003,oven-1-c12-to-n13,5.0,2.2392774462804928e-09,5.001386195204916,0.10635038230855813,47493169.05111928,2.0631868958704908e-05
0.35000000000000003,oven-1-c12-to-n13,6.0,1.5243369765091947e-08,6.0120214679524056,0.12122283676310297,7952495.978986819,0.00018853953347844503
0.35000000000000003,oven-1-c12-to-n13,7.0,7.306757057562662e-08,7.077360649691842,0.1365245485028448,1868469.7934706716,0.0011817351652945167
0.35000000000000003,oven-1-c12-to-n13,8.0,3.0473205463896014e-07,8.399419201790563,0.15214913744018121,499288.26037170325,0.006415337943489417
0.35000000000000003,oven-1-c12-to-n13,9.0,0.9429478451813939,260.34905700613314,0.16802778119702952,0.17819414091211608,5.060047063159145
0.35000000000000003,oven-1-c12-to-n13,10.0,0.9874958647127982,265.33224874174346,0.18411389378416806,0.18644523016581488,5.146603836761308
0.35000000000000003,oven-1-c12-to-n13,11.0,0.989784445229332,266.2369789069704,0.20037472067022052,0.20244278603892782,5.151050547248641
0.35000000000000003,oven-1-c12-to-n13,12.0,0.990212083918664,266.97159846644024,0.21678648149317586,0.21892934353544277,5.15188144894988
0.35000000000000003,oven-1-c12-to-n13,13.0,0.9901739249129702,267.67031482850155,0.23333143184352756,0.235646916135502,5.1518073060261855
0.35000000000000003,oven-1-c12-to-n13,14.0,0.9899737624592353,268.35620760573534,0.24999601417777348,0.252527919080146,5.151418390505867
0.35000000000000003,oven-1-c12-to-n13,15.0,0.9897114773086386,269.03303428215764,0.2667696535494417,0.26954285129124594,5.150908770627725
0.35000000000000003,oven-1-c12-to-n13,16.0,0.9894273618148582,269.72787963743514,0.2836439495261105,0.28667485908802465,5.150356734402831
0.35000000000000003,oven-1-c12-to-n13,17.0,0.9891356134860901,270.421629551716,0.30061211958727097,0.3039139582971839,5.14978986758437
0.35000000000000003,oven-1-c12-to-n13,18.0,0.9888442851015748,271.1146759598703,0.3176686068009729,0.3212524070646186,5.149223816720096
0.35000000000000003,oven-1-c12-to-n13,19.0,0.9885571361335665,271.8262564045939,0.3348087975815263,0.33868431610440514,5.148665886458709
0.35000000000000003,oven-1-c12-to-n13,20.0,0.988275082763737,272.5264575679061,0.3520288149026544,0.356205292476055,5.1481178569384625
0.35000000000000003,oven-1-c12-to-n13,21.0,0.9879993330717779,273.2513976205339,0.36932536429374646,0.37381134979664515,5.147582075462406
0.35000000000000003,oven-1-c12-to-n13,22.0,0.9877294712711026,273.96519407293164,0.38669561744054193,0.3914995235921288,5.147057734157251
0.35000000000000003,oven-1-c12-to-n13,23.0,0.9874657905315511,274.69562190069155,0.4041371230234743,0.40926696083914765,5.14654540264629
0.35000000000000003,oven-1-c12-to-n13,24.0,0.9872079125308794,275.4284798889145,0.4216477375835546,0.4271113837637172,5.146044345857283
0.35000000000000003,oven-1-c12-to-n13,25.0,0.9869554576243048,276.15321253702274,0.43922557131757173,0.44503079437326304,5.145553826134799
0.35000000000000003,oven-1-c12-to-n13,26.0,0.9867086580453789,276.91018616274977,0.4568689451428292,0.4630231440837501,5.145074294709644
0.35000000000000003,oven-1-c12-to-n13,27.0,0.9864666180168619,277.64638153700866,0.47457635636749834,0.4810870917472712,5.144604011086052
0.35000000000000003,oven-1-c12-to-n13,28.0,0.9862295390233594,278.4002821841689,0.4923464510026757,0.49922095366382474,5.144143366754735
0.35000000000000003,oven-1-c12-to-n13,29.0,0.9859971153340881,279.16625572214576,0.5101780012510788,0.5174234217492755,5.143691767672184
0.35000000000000003,oven-1-c12-to-n13,30.0,0.9857687703602224,279.9135410481222,0.528069887067485,0.5356934637668794,5.14324809353326
0.35000000000000003,oven-1-c12-to-n13,31.0,0.9855447771432585,280.6847617651576,0.5460210809491218,0.5540297037866118,5.142812874855243
0.35000000000000003,oven-1-c12-to-n13,32.0,0.9853247894844244,281.46696290994873,0.5640306353085948,0.5724311834311266,5.142385438974118
0.35000000000000003,oven-1-c12-to-n13,33.0,0.9851083107204873,282.2319894474632,0.5820976719270261,0.5908971283587002,5.141964820875712
0.35000000000000003,oven-1-c12-to-n13,34.0,0.9848954399167783,283.00421117640167,0.6002213730944055,0.609426492161567,5.141551213037399
0.35000000000000003,oven-1-c12-to-n13,35.0,0.9846862915174484,283.8091104787487,0.6184009741273322,0.6280182627244124,5.14114483783058
0.35000000000000003,oven-1-c12-to-n13,36.0,0.9844801841020236,284.5979491595282,0.6366357570180835,0.6466719872058976,5.140744371253563
0.35000000000000003,oven-1-c12-to-n13,37.0,0.9842769919882667,285.3715953501998,0.6549250450182653,0.6653869290343755,5.140349569105817
0.35000000000000003,oven-1-c12-to-n13,38.0,0.9840771455779792,286.1831476504204,0.6732681979987419,0.6841620100864252,5.139961267660111
0.35000000000000003,oven-1-c12-to-n13,39.0,0.9838801879713841,287.00161284484943,0.6916646084575645,0.7029967844801053,5.139578579156606
0.35000000000000003,oven-1-c12-to-n13,40.0,0.9836856637751515,287.72607264168107,0.7101136980716518,0.7218908684166488,5.139200618764044
0.35000000000000003,oven-1-c12-to-n13,41.0,0.9834934453497531,288.4357681397356,0.7286149147065769,0.7408436915890827,5.138827138487939
0.35000000000000003,oven-1-c12-to-n13,42.0,0.9833040291710867,289.1815232888656,0.7471677298142245,0.7598542339382843,5.138459102974173
0.35000000000000003,oven-1-c12-to-n13,43.0,0.9831170423247345,289.93550379422476,0.7657716361600906,0.7789221457796148,5.138095787647684
0.35000000000000003,oven-1-c12-to-n13,44.0,0.9829322033532989,290.67735662194804,0.784426145831874,0.7980470506061189,5.1377366456438125
0.35000000000000003,oven-1-c12-to-n13,45.0,0.9827494499756276,291.40761838333725,0.803130788489015,0.8172284283740203,5.137381555949056
0.35000000000000003,oven-1-c12-to-n13,46.0,0.9825689034605088,292.1454330927479,0.8218851098193484,0.8364656228430919,5.13703075418544
0.35000000000000003,oven-1-c12-to-n13,47.0,0.9823908143219954,292.92444838525034,0.8406886701744087,0.8557578693919451,5.136684727101862
0.35000000000000003,oven-1-c12-to-n13,48.0,0.9822145930059608,293.69211071549495,0.8595410433593167,0.8751051445171314,5.1363423291986985
0.35000000000000003,oven-1-c12-to-n13,49.0,0.9820401847576088,294.4488787767254,0.8784418155569251,0.8945069959369797,5.13600345408323
0.35000000000000003,oven-1-c12-to-n13,50.0,0.9818675352602856,295.1951839239251,0.8973905843687445,0.9139629859855313,5.1356679962182845
0.35000000000000003,oven-1-c12-to-n13,51.0,0.9816968234735012,295.957079894239,0.9163869579579591,0.9334724693470449,5.135336303325986
0.35000000000000003,oven-1-c12-to-n13,52.0,0.9815281769731593,296.7565256401094,0.93543055428176,0.9530348452822257,5.135008623282468
0.35000000000000003,oven-1-c12-to-n13,53.0,0.9813611062540911,297.5455963763437,0.9545210004021251,0.9726501226909061,5.1346840049797935
0.35000000000000003,oven-1-c12-to-n13,54.0,0.9811955679349492,298.3246705288926,0.9736579318656089,0.992317906525807,5.1343623641310465
0.35000000000000003,oven-1-c12-to-n13,55.0,0.9810315199970229,299.09410621891186,0.9928409921440913,1.012037811126705,5.13404361909203
0.35000000000000003,oven-1-c12-to-n13,56.0,0.9808689207130035,299.8542425847288,1.0120698321293304,1.031809460731661,5.1337276887898
0.35000000000000003,oven-1-c12-to-n13,57.0,0.9807082761614511,300.6743644633092,1.0313441096753069,1.051631901906699,5.133415556526554
0.35000000000000003,oven-1-c12-to-n13,58.0,0.9805490272143274,301.49192690370523,1.0506634891829685,1.0715053098036633,5.133106135924381
0.35000000000000003,oven-1-c12-to-n13,59.0,0.980391080795129,302.3001606707696,1.070027641222728,1.0914293919880431,5.132799246130286
0.35000000000000003,oven-1-c12-to-n13,60.0,0.9802344035862419,303.0993704135249,1.0894362421906458,1.1114038011774356,5.132494822415317
0.35000000000000003,oven-1-c12-to-n13,61.0,0.9800789649656786,303.8898462814274,1.108888973994717,1.1314281947001579,5.132192805274219
0.35000000000000003,oven-1-c12-to-n13,62.0,0.9799247317178305,304.67186433556486,1.1283855237680935,1.1515022401669646,5.131893130169846
0.35000000000000003,oven-1-c12-to-n13,63.0,0.9797721449660576,305.51533262832885,1.14792558360652,1.171625045174445,5.13159665420825
0.35000000000000003,oven-1-c12-to-n13,64.0,0.9796207349685869,306.359371880975,1.167508850327472,1.1917967930363478,5.131302464680159
0.35000000000000003,oven-1-c12-to-n13,65.0,0.9794704107561838,307.19485253462403,1.1871350252488715,1.2120172413706338,5.13101038483364
0.35000000000000003,oven-1-c12-to-n13,66.0,0.9793211471408508,308.0220272405833,1.2068038139854425,1.2322860764405346,5.130720365722948
0.35000000000000003,oven-1-c12-to-n13,67.0,0.9791729200629534,308.84113772086147,1.226514926261,1.252602988838932,5.130432360602812
0.35000000000000003,oven-1-c12-to-n13,68.0,0.9790257066927645,309.6524153415611,1.2462680757351547,1.2729676730809845,5.1301463251182
0.35000000000000003,oven-1-c12-to-n13,69.0,0.9788795776241089,310.47331420485244,1.266062979843076,1.293379705515979,5.129862396432343
0.35000000000000003,oven-1-c12-to-n13,70.0,0.9787347512995763,311.351608283871,1.2858993596471069,1.3138384612783733,5.12958099897753
0.4,oven-1-c12-to-n13,5.0,2.5146530073065814e-09,5.001275140938124,0.1049508874366521,41735733.37224124,1.8714121585783743e-05
0.4,oven-1-c12-to-n13,6.0,1.710522044512502e-08,6.011047002784136,0.11961579673180052,6992940.962996531,0.00017086743261145518
0.4,oven-1-c12-to-n13,7.0,8.168107833284598e-08,7.070758744523438,0.13470500483807663,1649158.0129385781,0.001066248072669346
0.4,oven-1-c12-to-n13,8.0,3.3483551863725655e-07,8.358034063268617,0.1501133624692037,448319.7095700852,0.005671858340841707
0.4,oven-1-c12-to-n13,9.0,0.8758737893630119,245.52642851665428,0.1657728397071089,0.18926567014600232,4.681422215460564
0.4,oven-1-c12-to-n13,10.0,0.9869753792309806,257.82303455179164,0.1816373851871581,0.18403436297335413,4.897292533888017
0.4,oven-1-c12-to-n13,11.0,0.989676548838548,258.85226933860184,0.1976746193680737,0.199736590303224,4.902540904726949
0.4,oven-1-c12-to-n13,12.0,0.990194546969134,259.61162907130813,0.21386103366071477,0.21597880367582065,4.903547374752144
0.4,oven-1-c12-to-n13,13.0,0.9901900519024727,260.2964362945303,0.2301790861893259,0.23245950183712516,4.903538640821985
0.4,oven-1-c12-to-n13,14.0,0.9900059477046206,260.96690756078425,0.24661537401640926,0.24910494183211687,4.90318092650349
0.4,oven-1-c12-to-n13,15.0,0.9897527858209476,261.62781519826956,0.2631594427165559,0.2658840131460494,4.902689033101371
0.4,oven-1-c12-to-n13,16.0,0.9894748325801769,262.30603856110685,0.27980298756227934,0.28277928689975745,4.902148970132204
0.4,oven-1-c12-to-n13,17.0,0.9891876537697805,262.98304270801333,0.29653930329505374,0.2997806353172187,4.901590981887368
0.4,oven-1-c12-to-n13,18.0,0.9889000943130563,263.6592931574387,0.3133628962873956,0.3168802370325129,4.9010322540475775
0.4,oven-1-c12-to-n13,19.0,0.9886163305967178,264.35363267055016,0.3302692055235434,0.33407217269433187,4.900480901326343
0.4,oven-1-c12-to-n13,20.0,0.988337386974889,265.03684041505795,0.34725439817140485,0.35135208153390196,4.899938914019367
0.4,oven-1-c12-to-n13,21.0,0.9880646694789621,265.7442332982332,0.36431521733391975,0.3687159642354531,4.899409024060007
0.4,oven-1-c12-to-n13,22.0,0.987797733543572,266.44074181978567,0.381448866975235,0.38616090523597985,4.898890367707404
0.4,oven-1-c12-to-n13,23.0,0.9875369701189277,267.1535199612207,0.3986529237736644,0.40368405015323644,4.898383704539794
0.4,oven-1-c12-to-n13,24.0,0.9872819905714494,267.8686880766541,0.4159252687738004,0.4212831518713903,4.897888279440752
0.4,oven-1-c12-to-n13,25.0,0.9870324043256575,268.5759284785729,0.4332640337978224,0.43895624084786683,4.897403333524006
0.4,oven-1-c12-to-n13,26.0,0.9867885387376648,269.3147032003065,0.4506675589980062,0.45670124986911204,4.89692950284171
0.4,oven-1-c12-to-n13,27.0,0.9865493924606574,270.03318240464336,0.468134358916919,0.4745168995029185,4.896464841777685
0.4,oven-1-c12-to-n13,28.0,0.9863152495538418,270.768987512001,0.4856630951137688,0.49240148657689087,4.896009902258742
0.4,oven-1-c12-to-n13,29.0,0.9860857966087536,271.5166133460935,0.5032525539085383,0.5103537193612092,4.895564075332439
0.4,oven-1-c12-to-n13,30.0,0.985860391163689,272.2459860950369,0.5209016281515958,0.5283726101793524,4.895126112697993
0.4,oven-1-c12-to-n13,31.0,0.9856394006086735,272.9987776890328,0.5386093021865624,0.546456748638446,4.894696728190864
0.4,oven-1-c12-to-n13,32.0,0.9854224513314997,273.7623232739044,0.556374639366396,0.5646051991352788,4.8942751958823525
0.4,oven-1-c12-to-n13,33.0,0.9852089848070302,274.5090949284341,0.5741967716260689,0.582817230131671,4.893860430559617
0.4,oven-1-c12-to-n13,34.0,0.9849991542815,275.26291948557224,0.5920748907233154,0.6010917757134522,4.893452729981993
0.4,oven-1-c12-to-n13,35.0,0.9847931313219117,276.04871381574026,0.6100082408411427,0.6194277980212086,4.893052427504879
0.4,oven-1-c12-to-n13,36.0,0.9845901258711972,276.8188230321442,0.627996112308836,0.6378249139490046,4.8926579880424
0.4,oven-1-c12-to-n13,37.0,0.9843900121343141,277.5740946648153,0.6460378362469528,0.6562823964926665,4.892269167177688
0.4,oven-1-c12-to-n13,38.0,0.984193342770669,278.36645094496754,0.6641327799797916,0.6747990980208692,4.891887038731235
0.4,oven-1-c12-to-n13,39.0,0.9839995901145919,279.1655864772799,0.6822803430885203,0.6933746212323778,4.891510577441805
0.4,oven-1-c12-to-n13,40.0,0.9838083667316345,279.9505845974224,0.7004799540018901,0.7120085350859479,4.89113903053231
0.4,oven-1-c12-to-n13,41.0,0.9836195782376926,280.7221319629927,0.7187310670398682,0.7307002452386996,4.89077221460679
0.4,oven-1-c12-to-n13,42.0,0.9834337923551015,281.53315164073445,0.7370331598407497,0.749448682331448,4.890411232756673
0.4,oven-1-c12-to-n13,43.0,0.9832505194480082,282.35334167524854,0.7553857311141725,0.768253579503057,4.890055133613275
0.4,oven-1-c12-to-n13,44.0,0.9830693922690463,283.1605239756469,0.7737882986722457,0.7871146276726674,4.889703203621361
0.4,oven-1-c12-to-n13,45.0,0.9828903362509381,283.9552714521005,0.7922403976988929,0.8060313225997867,4.889355297890547
0.4,oven-1-c12-to-n13,46.0,0.9827135255756597,284.7584476036674,0.8107415792239632,0.8250029719994362,4.889011754861017
0.4,oven-1-c12-to-n13,47.0,0.9825393121448036,285.6067553895117,0.8292914087739806,0.8440287309865544,4.888673258275714
0.4,oven-1-c12-to-n13,48.0,0.9823669327654612,286.4428945073179,0.8478894651757185,0.8631087192530239,4.888338325251323
0.4,oven-1-c12-to-n13,49.0,0.9821963156605186,287.2425325491577,0.8665353394925113,0.8822425065907253,4.888006816325007
0.4,oven-1-c12-to-n13,50.0,0.9820272432674122,287.97287762013315,0.8852286340760351,0.9014298128132294,4.887678308775857
0.4,oven-1-c12-to-n13,51.0,0.981860011284384,288.718502122319,0.9039689617190149,0.9206699033770823,4.887353377136182
0.4,oven-1-c12-to-n13,52.0,0.9816948564302942,289.50093418898746,0.9227559448962401,0.9399620858273907,4.887032481361692
0.4,oven-1-c12-to-n13,53.0,0.9815311945229536,290.273205963287,0.9415892150831444,0.9593064594760823,4.886714486381096
0.4,oven-1-c12-to-n13,54.0,0.9813690017914668,291.0356895272654,0.9604684121426057,0.978702618881677,4.886399346003907
0.4,oven-1-c12-to-n13,55.0,0.9812082492796932,291.7887364744209,0.9793931837720281,0.998150173004561,4.88608700397583
0.4,oven-1-c12-to-n13,56.0,0.981048904467154,292.53267946425046,0.9983631850036072,1.0176487435617263,4.885777397108652
0.4,oven-1-c12-to-n13,57.0,0.9808916444736677,293.3354306361187,1.0173780777518553,1.0371972108068732,4.885471841039146
0.4,oven-1-c12-to-n13,58.0,0.9807357602857933,294.13568629199176,1.0364375304030415,1.0567958999486429,4.8851689581632725
0.4,oven-1-c12-to-n13,59.0,0.9805811469421629,294.92681127835755,1.0555412174419638,1.0764445357057455,4.884868544536191
0.4,oven-1-c12-to-n13,60.0,0.9804277753693477,295.70910399240404,1.0746888191120214,1.096142771666341,4.884570543667757
0.4,oven-1-c12-to-n13,61.0,0.9802756149844236,296.48284824829244,1.0938800211050523,1.1158902704342326,4.88427489613632
0.4,oven-1-c12-to-n13,62.0,0.9801246374536116,297.24831456309687,1.1131145142777994,1.1356866991627705,4.883981546887271
0.4,oven-1-c12-to-n13,63.0,0.9799754438660883,298.0740327313024,1.1323919943923224,1.1555309895571848,4.883691663843324
0.4,oven-1-c12-to-n13,64.0,0.9798274253601811,298.9003256394472,1.1517121618778599,1.1754234797566465,4.883404063978855
0.4,oven-1-c12-to-n13,65.0,0.979680469282002,299.7182432090225,1.1710747216120532,1.1953639562400609,4.883118528414432
0.4,oven-1-c12-to-n13,66.0,0.9795345517110944,300.5280326692896,1.1904793827196076,1.2153521084478598,4.882835010666717
0.4,oven-1-c12-to-n13,67.0,0.9793896494786536,301.32993047778746,1.2099258583867065,1.2353876304806481,4.882553465722695
0.4,oven-1-c12-to-n13,68.0,0.9792457397380153,302.12416294516066,1.2294138656896803,1.255470221416122,4.882273849185136
0.4,oven-1-c12-to-n13,69.0,0.9791029356657884,302.9278420239256,1.2489431254365873,1.275599408337294,4.881996380963648
0.4,oven-1-c12-to-n13,70.0,0.9789615594908818,303.7878067079537,1.2685133620205098,1.2957744353927565,4.8817216871484215
0.45,oven-1-c12-to-n13,5.0,2.7775581846090155e-09,5.001164155216892,0.10355141930992248,37281458.182845935,1.6843489937824026e-05
0.45,oven-1-c12-to-n13,6.0,1.8879611140449712e-08,6.0100750991534655,0.11800878172728813,6250593.873432774,0.00015365538578758283
0.45,oven-1-c12-to-n13,7.0,8.981689517112024e-08,7.0642360868418255,0.13288548472604955,1479515.457229673,0.0009546584465794242
0.45,oven-1-c12-to-n13,8.0,3.622263691561249e-07,8.318999089496517,0.14807760977907933,408798.53701444826,0.0049811514520420675
0.45,oven-1-c12-to-n13,9.0,2.9430948466067106e-06,13.12736317019006,0.1635179193910137,55559.85379796521,0.06569202337992647
0.45,oven-1-c12-to-n13,10.0,0.986246683516474,249.58377659716123,0.17916089679158503,0.18165931484077064,4.647576678559246
0.45,oven-1-c12-to-n13,11.0,0.9895102229893213,250.64587077265747,0.19497453740574094,0.19704145836585768,4.65391773368015
0.45,oven-1-c12-to-n13,12.0,0.9901412853231046,251.44416140620478,0.21093560439842665,0.2130358641995155,4.65514388738997
0.45,oven-1-c12-to-n13,13.0,0.9901774972876535,252.19030788841897,0.22702675841278716,0.22927885054414066,4.655214247154125
0.45,oven-1-c12-to-n13,14.0,0.9900123251646408,252.9186509232543,0.2432347511054923,0.24568860904336917,4.654893317820583
0.45,oven-1-c12-to-n13,15.0,0.9897696745744842,253.63584844329705,0.25954924856266354,0.26223196692124096,4.654421847877989
0.45,oven-1-c12-to-n13,16.0,0.9894987270004533,254.3716381505474,0.2759620417540337,0.27889074965319005,4.653895396911723
0.45,oven-1-c12-to-n13,17.0,0.9892167022575643,255.10608348243503,0.2924665026766894,0.29565463463084485,4.6533474230229395
0.45,oven-1-c12-to-n13,18.0,0.9889334022554698,255.8397967494065,0.30905720100236656,0.31251568639252847,4.652796971299645
0.45,oven-1-c12-to-n13,19.0,0.9886535201480079,256.59331597212895,0.3257296282808461,0.32946792950485043,4.652253160541758
0.45,oven-1-c12-to-n13,20.0,0.9883781756157468,257.3348965889054,0.3424799958705297,0.3465070398354042,4.651718166378199
0.45,oven-1-c12-to-n13,21.0,0.988109041133064,258.10296574130706,0.35930508444477877,0.36362898170910757,4.651195238248
0.45,oven-1-c12-to-n13,22.0,0.9878455954307893,258.8593861809516,0.3762021302434771,0.3808309031123626,4.650683363417291
0.45,oven-1-c12-to-n13,23.0,0.9875882821040417,259.5873376437145,0.393168737940525,0.3981099665367485,4.650183403790081
0.45,oven-1-c12-to-n13,24.0,0.9873364358788664,260.28459397017775,0.4102028130821137,0.41546406895940824,4.649694066714613
0.45,oven-1-c12-to-n13,25.0,0.9870897920019682,260.97410660799716,0.4273025091140898,0.4328912248676539,4.649214837833013
0.45,oven-1-c12-to-n13,26.0,0.9868488769044853,261.6944283413742,0.4444661854221973,0.4503893106879586,4.648746739951987
0.45,oven-1-c12-to-n13,27.0,0.9866125745097502,262.39493769114836,0.4616923737820791,0.46795711478894847,4.648287604547826
0.45,oven-1-c12-to-n13,28.0,0.9863812989091846,263.11238409526254,0.4789797512998891,0.48559289579960746,4.6478382361822295
0.45,oven-1-c12-to-n13,29.0,0.9861547340656879,263.84139218329074,0.4963271184118456,0.5032953767464095,4.647398020848059
0.45,oven-1-c12-to-n13,30.0,0.98593216310379,264.55258616775615,0.513733380862991,0.5210636188657432,4.646965565589941
0.45,oven-1-c12-to-n13,31.0,0.985714072113662,265.28667265349276,0.5311975348425226,0.5388961666170375,4.646541814955937
0.45,oven-1-c12-to-n13,32.0,0.9855000556028013,266.0312812462286,0.5487186546430182,0.5567921092682061,4.646125980997761
0.45,oven-1-c12-to-n13,33.0,0.9852894836705827,266.75952095238745,0.5662958823526432,0.5747507628346676,4.645716839874357
0.45,oven-1-c12-to-n13,34.0,0.9850825785634931,267.49466779342526,0.5839284191962839,0.5927710345337784,4.6453148233492785
0.45,oven-1-c12-to-n13,35.0,0.9848795752851763,268.26106400953665,0.6016155182228191,0.6108518577498356,4.644920388087707
0.45,oven-1-c12-to-n13,36.0,0.9846795578662442,269.01215494887447,0.619356478098058,0.6289929278517524,4.644531754350553
0.45,oven-1-c12-to-n13,37.0,0.9844824083267119,269.748768055503,0.6371506378110675,0.6471935226288186,4.644148692920682
0.45,oven-1-c12-to-n13,38.0,0.9842888104269332,270.52162955920676,0.6549973721391793,0.6654524212817939,4.643772532324623
0.45,oven-1-c12-to-n13,39.0,0.9840981594221778,271.30113317767837,0.6728960877463106,0.6837692777938003,4.643402097543702
0.45,oven-1-c12-to-n13,40.0,0.9839100155314312,272.0668430856967,0.6908462198127094,0.7021437010574269,4.6430365340837
