proton_ratio,radius_m,geometric_coefficient,initial_temperature_keV,final_temperature_keV,peak_temperature_keV,nitrogen_burn_fraction,proton_burn_fraction,initial_hydrodynamic_time_s,elapsed_s,trapped_bremsstrahlung,expansion_loss_multiplier,outcome,fixed_t_target_burn_fraction,fixed_t_required_rho_r_kg_m2,fixed_t_fusion_to_thermal,fixed_t_fusion_to_thin_brem,fixed_t_fusion_to_escaping_brem
4.0,10.277485812567091,1.0,160.0,1.000000000556329,160.0,0.004456381158946915,0.0011140952897367288,2.207947185679506e-06,2.988472608663578e-08,False,1.0,quenched,0.789489349499049,2601.495417646186,1.020990653544864,0.01692939078941371,0.8916756976439267
4.0,10.277485812567091,1.0,160.0,0.9999999999997129,160.0,0.2783111571407764,0.0695777892851941,2.207947185679506e-06,2.1547139371028103e-06,True,1.0,quenched,0.789489349499049,2601.495417646186,1.020990653544864,0.01692939078941371,0.8916756976439267
4.0,10.277485812567091,1.0,160.0,12.303258491803096,160.0,0.4247186346376499,0.10617965865941248,2.207947185679506e-06,2.207947185679506e-06,True,0.0,quenched,0.789489349499049,2601.495417646186,1.020990653544864,0.01692939078941371,0.8916756976439267
4.0,8.789500049417924,1.0,180.0,0.999999902015485,180.0,0.006233617789097072,0.001558404447274268,1.7802857129186117e-06,3.186474382567748e-08,False,1.0,quenched,0.789489349499049,2224.848033747883,0.9075472475954345,0.0197953891205821,0.8607133074646187
4.0,8.789500049417924,1.0,180.0,2.9185570829151755,180.0,0.30075879649525517,0.07518969912381379,1.7802857129186117e-06,1.7802857129186117e-06,True,1.0,quenched,0.789489349499049,2224.848033747883,0.9075472475954345,0.0197953891205821,0.8607133074646187
4.0,8.789500049417924,1.0,180.0,21.58159596999726,180.0,0.4536050053760523,0.11340125134401308,1.7802857129186117e-06,1.7802857129186117e-06,True,0.0,quenched,0.789489349499049,2224.848033747883,0.9075472475954345,0.0197953891205821,0.8607133074646187
5.0,95.05230981956211,1.0,60.0,0.9999999931519017,60.0,0.00011828730457918001,2.3657460915836003e-05,3.225601943129751e-05,2.0779205973840833e-08,False,1.0,quenched,0.789489349499049,21315.56431384476,2.4201259935878254,0.001964505398095293,1.1007307414186238
5.0,95.05230981956211,1.0,60.0,1.000000000005258,60.0,0.146065951645823,0.029213190329164602,3.225601943129751e-05,1.517517866360309e-05,True,1.0,quenched,0.789489349499049,21315.56431384476,2.4201259935878254,0.001964505398095293,1.1007307414186238
5.0,95.05230981956211,1.0,60.0,1.0000000000008304,62.35037427933154,0.39440676850171374,0.07888135370034274,3.225601943129751e-05,2.258421602813006e-05,True,0.0,quenched,0.789489349499049,21315.56431384476,2.4201259935878254,0.001964505398095293,1.1007307414186238
5.0,39.6614423079364,1.0,80.0,0.9999999027431508,80.0,0.00047568901584247756,9.513780316849552e-05,1.165593809801809e-05,2.4475502512367583e-08,False,1.0,quenched,0.789489349499049,8894.113419226707,1.815094495190869,0.0047081186380504,1.0435690345153126
5.0,39.6614423079364,1.0,80.0,0.9999999999907699,80.0,0.18261199864811475,0.03652239972962295,1.165593809801809e-05,7.0930408358428364e-06,True,1.0,quenched,0.789489349499049,8894.113419226707,1.815094495190869,0.0047081186380504,1.0435690345153126
5.0,39.6614423079364,1.0,80.0,0.9999999999997761,80.18827082750998,0.3298569806555633,0.06597139613111266,1.165593809801809e-05,9.240041211921877e-06,True,0.0,quenched,0.789489349499049,8894.113419226707,1.815094495190869,0.0047081186380504,1.0435690345153126
5.0,23.230371558502387,1.0,100.0,0.9999999311166987,100.0,0.0011655547402494586,0.0002331109480498917,6.106324483578895e-06,2.7735879376590943e-08,False,1.0,quenched,0.789489349499049,5209.43131134579,1.4520755961526952,0.008038217351440167,0.9940683633750083
5.0,23.230371558502387,1.0,100.0,0.9999999999993283,100.0,0.21155871203177917,0.04231174240635584,6.106324483578895e-06,4.493627378142746e-06,True,1.0,quenched,0.789489349499049,5209.43131134579,1.4520755961526952,0.008038217351440167,0.9940683633750083
5.0,23.230371558502387,1.0,100.0,1.0000000000011582,100.0,0.35429526506081843,0.07085905301216369,6.106324483578895e-06,5.7845845202087015e-06,True,0.0,quenched,0.789489349499049,5209.43131134579,1.4520755961526952,0.008038217351440167,0.9940683633750083
